rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name
2250,3690.0,2529.0,0.63006973,0.09161361306905746,non_human_findings,-1,0,506.tiff
2251,1978.0,2131.0,0.42059687,0.09160005301237106,non_human_findings,-1,0,506.tiff
2252,1699.0,1145.0,0.49044335,0.09159786254167557,non_human_findings,-1,0,506.tiff
2253,4556.0,4960.0,0.45889664,0.09159275889396667,non_human_findings,-1,0,506.tiff
2254,3130.0,1483.0,0.5362008,0.09158573299646378,non_human_findings,-1,0,506.tiff
2255,5435.0,5040.0,0.41860172,0.09157057106494904,non_human_findings,-1,0,506.tiff
2256,5124.0,4867.0,0.39798656,0.09155664592981339,non_human_findings,-1,0,506.tiff
2257,6106.0,562.0,0.4952775,0.09154088795185089,non_human_findings,-1,0,506.tiff
2258,2919.0,4701.0,0.41662621,0.0915398970246315,non_human_findings,-1,0,506.tiff
2259,2528.0,3653.0,0.577355,0.09153822809457779,non_human_findings,-1,0,506.tiff
2260,6056.0,2169.0,0.51957446,0.0915369987487793,non_human_findings,-1,0,506.tiff
2261,4478.0,5220.0,0.44789878,0.09152287989854813,non_human_findings,-1,0,506.tiff
2262,3420.0,3405.0,0.46009642,0.09151656180620193,non_human_findings,-1,0,506.tiff
2263,5482.0,467.0,0.5135899,0.09151472896337509,non_human_findings,-1,0,506.tiff
2264,1916.0,4641.0,0.53493404,0.09150968492031097,non_human_findings,-1,0,506.tiff
2265,3042.0,1220.0,0.50233287,0.09150837361812592,non_human_findings,-1,0,506.tiff
2266,3339.0,2031.0,0.43011412,0.09149203449487686,non_human_findings,-1,0,506.tiff
2267,2793.0,1504.0,0.5399206,0.0914912149310112,non_human_findings,-1,0,506.tiff
2268,880.0,1862.0,0.40760922,0.09146171063184738,non_human_findings,-1,0,506.tiff
2269,2764.0,3323.0,0.47336057,0.09145760536193848,non_human_findings,-1,0,506.tiff
2270,5198.0,1820.0,0.54196346,0.09144742786884308,non_human_findings,-1,0,506.tiff
2271,4111.0,389.0,0.39034757,0.09144711494445801,non_human_findings,-1,0,506.tiff
2272,4191.0,5056.0,0.4781565,0.09144683182239532,non_human_findings,-1,0,506.tiff
2273,2882.0,5292.0,0.5834007,0.09143870323896408,non_human_findings,-1,0,506.tiff
2274,3676.0,2626.0,0.55300796,0.09143638610839844,non_human_findings,-1,0,506.tiff
2275,1997.0,4223.0,0.43999124,0.09142573177814484,non_human_findings,-1,0,506.tiff
2276,1084.0,3946.0,0.45560265,0.09142514318227768,non_human_findings,-1,0,506.tiff
2277,5690.0,3630.0,0.3972066,0.09141506999731064,non_human_findings,-1,0,506.tiff
2278,1415.0,686.0,0.4994592,0.0913829356431961,non_human_findings,-1,0,506.tiff
2279,2533.0,2309.0,0.5672886,0.0913824811577797,non_human_findings,-1,0,506.tiff
2280,43.0,1923.0,0.43263638,0.09137678891420364,non_human_findings,-1,0,506.tiff
2281,1679.0,941.0,0.553679,0.09136440604925156,non_human_findings,-1,0,506.tiff
2282,5598.0,1629.0,0.42271662,0.0913514792919159,non_human_findings,-1,0,506.tiff
2283,2798.0,4948.0,0.5074102,0.09134843945503235,non_human_findings,-1,0,506.tiff
2284,5664.0,4717.0,0.5206577,0.09134510904550552,non_human_findings,-1,0,506.tiff
2285,558.0,2904.0,0.4451412,0.09133688360452652,non_human_findings,-1,0,506.tiff
2286,2814.0,3312.0,0.5303823,0.09133386611938477,non_human_findings,-1,0,506.tiff
2287,3603.0,2491.0,0.50657904,0.09131743758916855,non_human_findings,-1,0,506.tiff
2288,3429.0,5377.0,0.391669,0.09131063520908356,non_human_findings,-1,0,506.tiff
2289,7106.0,997.0,0.5215534,0.09130888432264328,non_human_findings,-1,0,506.tiff
2290,1090.0,1567.0,0.47944462,0.09130595624446869,non_human_findings,-1,0,506.tiff
2291,3910.0,342.0,0.50123143,0.09129980206489563,non_human_findings,-1,0,506.tiff
2292,2449.0,5174.0,0.5854129,0.09129876643419266,non_human_findings,-1,0,506.tiff
2293,2337.0,4581.0,0.46370354,0.0912976935505867,non_human_findings,-1,0,506.tiff
2294,1693.0,5140.0,0.44563162,0.09128788858652115,non_human_findings,-1,0,506.tiff
2295,395.0,3575.0,0.43408835,0.09125966578722,non_human_findings,-1,0,506.tiff
2296,3658.0,797.0,0.6063735,0.09125154465436935,non_human_findings,-1,0,506.tiff
2297,3637.0,122.0,0.4358311,0.09125085920095444,non_human_findings,-1,0,506.tiff
2298,5401.0,3739.0,0.41031075,0.09123892337083817,non_human_findings,-1,0,506.tiff
2299,802.0,1308.0,0.5010731,0.09123542159795761,non_human_findings,-1,0,506.tiff
2300,2824.0,3630.0,0.4036157,0.0912245661020279,non_human_findings,-1,0,506.tiff
2301,928.0,1548.0,0.51284367,0.09121083468198776,non_human_findings,-1,0,506.tiff
2302,6578.0,3433.0,0.3937373,0.0911867544054985,non_human_findings,-1,0,506.tiff
2303,5055.0,3340.0,0.46612105,0.09118220210075378,non_human_findings,-1,0,506.tiff
2304,4562.0,3424.0,0.39908233,0.09117618203163147,non_human_findings,-1,0,506.tiff
2305,6049.0,5156.0,0.5653848,0.09116746485233307,non_human_findings,-1,0,506.tiff
2306,3549.0,2080.0,0.44649145,0.09116310626268387,non_human_findings,-1,0,506.tiff
2307,2722.0,5083.0,0.47791308,0.09115416556596756,non_human_findings,-1,0,506.tiff
2308,3610.0,158.0,0.43888938,0.09115013480186462,non_human_findings,-1,0,506.tiff
2309,2839.0,1788.0,0.56104773,0.09114459902048111,non_human_findings,-1,0,506.tiff
2310,3712.0,5181.0,0.40809596,0.0911405012011528,non_human_findings,-1,0,506.tiff
2311,5273.0,161.0,0.5068823,0.09113803505897522,non_human_findings,-1,0,506.tiff
2312,4488.0,1939.0,0.48883432,0.0911334678530693,non_human_findings,-1,0,506.tiff
2313,1786.0,1327.0,0.6107786,0.0911291241645813,non_human_findings,-1,0,506.tiff
2314,5298.0,4621.0,0.409706,0.09112388640642166,non_human_findings,-1,0,506.tiff
2315,6549.0,3328.0,0.5529554,0.09109389781951904,non_human_findings,-1,0,506.tiff
2316,2718.0,1303.0,0.39128315,0.09109114110469818,non_human_findings,-1,0,506.tiff
2317,4881.0,2823.0,0.4427505,0.0910889133810997,non_human_findings,-1,0,506.tiff
2318,6825.0,3846.0,0.5669045,0.09107344597578049,non_human_findings,-1,0,506.tiff
2319,3536.0,2977.0,0.5712883,0.09104862064123154,non_human_findings,-1,0,506.tiff
2320,4563.0,2021.0,0.5496368,0.09103027731180191,non_human_findings,-1,0,506.tiff
2321,5884.0,1987.0,0.540848,0.0910186916589737,non_human_findings,-1,0,506.tiff
2322,2515.0,5245.0,0.5941849,0.0909910798072815,non_human_findings,-1,0,506.tiff
2323,6420.0,3106.0,0.44222382,0.09098217636346817,non_human_findings,-1,0,506.tiff
2324,2550.0,4951.0,0.66712385,0.09097800403833389,non_human_findings,-1,0,506.tiff
2325,1003.0,785.0,0.40019757,0.09097189456224442,non_human_findings,-1,0,506.tiff
2326,5471.0,2924.0,0.4265263,0.09094784408807755,non_human_findings,-1,0,506.tiff
2327,3453.0,5211.0,0.41900814,0.09093479067087173,non_human_findings,-1,0,506.tiff
2328,1759.0,4003.0,0.3935404,0.09092788398265839,non_human_findings,-1,0,506.tiff
2329,5111.0,5178.0,0.5698537,0.09090352058410645,non_human_findings,-1,0,506.tiff
2330,5838.0,1782.0,0.41036323,0.09090159088373184,non_human_findings,-1,0,506.tiff
2331,2770.0,2562.0,0.619351,0.09089577198028564,non_human_findings,-1,0,506.tiff
2332,1663.0,4503.0,0.53673536,0.09089577198028564,non_human_findings,-1,0,506.tiff
2333,1851.0,1108.0,0.47886798,0.09089551120996475,non_human_findings,-1,0,506.tiff
2334,4081.0,4771.0,0.49355164,0.09087738394737244,non_human_findings,-1,0,506.tiff
2335,1095.0,1689.0,0.4744482,0.09085477888584137,non_human_findings,-1,0,506.tiff
2336,1452.0,4825.0,0.4627248,0.09084362536668777,non_human_findings,-1,0,506.tiff
2337,5265.0,4215.0,0.4455795,0.09084144234657288,non_human_findings,-1,0,506.tiff
2338,2140.0,2358.0,0.4459019,0.09083954989910126,non_human_findings,-1,0,506.tiff
2339,2269.0,2253.0,0.44755694,0.09082802385091782,non_human_findings,-1,0,506.tiff
2340,5336.0,3940.0,0.41580728,0.09080900996923447,non_human_findings,-1,0,506.tiff
2341,4659.0,236.0,0.44272092,0.09078168123960495,non_human_findings,-1,0,506.tiff
2342,4170.0,3691.0,0.63719714,0.09077180922031403,non_human_findings,-1,0,506.tiff
2343,5881.0,4931.0,0.40921354,0.09076854586601257,non_human_findings,-1,0,506.tiff
2344,4904.0,379.0,0.5793964,0.09076085686683655,non_human_findings,-1,0,506.tiff
2345,2914.0,2592.0,0.41245884,0.09075448662042618,non_human_findings,-1,0,506.tiff
2346,1186.0,801.0,0.40437293,0.09074732661247253,non_human_findings,-1,0,506.tiff
2347,3057.0,617.0,0.4157551,0.09074217081069946,non_human_findings,-1,0,506.tiff
2348,5233.0,2126.0,0.45265332,0.0907377079129219,non_human_findings,-1,0,506.tiff
2349,2106.0,1727.0,0.59436977,0.09073514491319656,non_human_findings,-1,0,506.tiff
2350,1026.0,1044.0,0.40715185,0.09071101248264313,non_human_findings,-1,0,506.tiff
2351,4393.0,1440.0,0.5789123,0.09069445729255676,non_human_findings,-1,0,506.tiff
2352,3266.0,1908.0,0.42990032,0.09066907316446304,non_human_findings,-1,0,506.tiff
2353,5459.0,4635.0,0.42818072,0.09066405892372131,non_human_findings,-1,0,506.tiff
2354,4065.0,641.0,0.4416911,0.09066213667392731,non_human_findings,-1,0,506.tiff
2355,2607.0,5357.0,0.44745946,0.09066122770309448,non_human_findings,-1,0,506.tiff
2356,5317.0,2942.0,0.4405689,0.09065686166286469,non_human_findings,-1,0,506.tiff
2357,7012.0,3127.0,0.46795884,0.09065359830856323,non_human_findings,-1,0,506.tiff
2358,415.0,2248.0,0.5808631,0.09064842760562897,non_human_findings,-1,0,506.tiff
2359,1168.0,909.0,0.5806836,0.09063500165939331,non_human_findings,-1,0,506.tiff
2360,1457.0,243.0,0.50945175,0.09062071889638901,non_human_findings,-1,0,506.tiff
2361,2966.0,5259.0,0.5289747,0.09060505777597427,non_human_findings,-1,0,506.tiff
2362,6376.0,2150.0,0.526516,0.09059928357601166,non_human_findings,-1,0,506.tiff
2363,1840.0,1541.0,0.5658255,0.09058701246976852,non_human_findings,-1,0,506.tiff
2364,2735.0,3187.0,0.5483044,0.09058035165071487,non_human_findings,-1,0,506.tiff
2365,2320.0,2006.0,0.42038822,0.0905722826719284,non_human_findings,-1,0,506.tiff
2366,6745.0,2173.0,0.4962997,0.09054725617170334,non_human_findings,-1,0,506.tiff
2367,4646.0,3264.0,0.5004127,0.09053637832403183,non_human_findings,-1,0,506.tiff
2368,1311.0,4616.0,0.5423015,0.09052231907844543,non_human_findings,-1,0,506.tiff
2369,1780.0,1136.0,0.5022269,0.09051642566919327,non_human_findings,-1,0,506.tiff
2370,1652.0,3717.0,0.40053135,0.09050794690847397,non_human_findings,-1,0,506.tiff
2371,5658.0,3663.0,0.4720502,0.09050732105970383,non_human_findings,-1,0,506.tiff
2372,4176.0,1294.0,0.5172705,0.09050590544939041,non_human_findings,-1,0,506.tiff
2373,3596.0,1971.0,0.46983585,0.09047288447618484,non_human_findings,-1,0,506.tiff
2374,3649.0,2967.0,0.62611556,0.09046927839517593,non_human_findings,-1,0,506.tiff
2375,6852.0,3225.0,0.5035655,0.09045332670211792,non_human_findings,-1,0,506.tiff
2376,5673.0,405.0,0.41052008,0.09044735133647919,non_human_findings,-1,0,506.tiff
2377,3186.0,3473.0,0.40444204,0.09043388068675995,non_human_findings,-1,0,506.tiff
2378,3660.0,295.0,0.504477,0.09042242169380188,non_human_findings,-1,0,506.tiff
2379,5215.0,5319.0,0.40828288,0.09041907638311386,non_human_findings,-1,0,506.tiff
2380,2550.0,4589.0,0.5443264,0.09041648358106613,non_human_findings,-1,0,506.tiff
2381,3882.0,363.0,0.4433546,0.09040983021259308,non_human_findings,-1,0,506.tiff
2382,3627.0,2432.0,0.5316677,0.0904059037566185,non_human_findings,-1,0,506.tiff
2383,1651.0,204.0,0.51669127,0.0904017835855484,non_human_findings,-1,0,506.tiff
2384,3016.0,1939.0,0.598534,0.09039830416440964,non_human_findings,-1,0,506.tiff
2385,361.0,1880.0,0.50129616,0.09037351608276367,non_human_findings,-1,0,506.tiff
2386,5414.0,2319.0,0.41622022,0.09036913514137268,non_human_findings,-1,0,506.tiff
2387,2516.0,3895.0,0.4827774,0.09036047756671906,non_human_findings,-1,0,506.tiff
2388,2660.0,3175.0,0.49210107,0.0903506875038147,non_human_findings,-1,0,506.tiff
2389,2806.0,2751.0,0.39709288,0.09034715592861176,non_human_findings,-1,0,506.tiff
2390,4639.0,1373.0,0.5113762,0.09033682197332382,non_human_findings,-1,0,506.tiff
2391,4260.0,211.0,0.40573132,0.09031249582767487,non_human_findings,-1,0,506.tiff
2392,6269.0,2498.0,0.47677183,0.09028664976358414,non_human_findings,-1,0,506.tiff
2393,1095.0,2347.0,0.5150618,0.09027483314275742,non_human_findings,-1,0,506.tiff
2394,2268.0,652.0,0.43952152,0.09027425944805145,non_human_findings,-1,0,506.tiff
2395,5438.0,2017.0,0.5022146,0.09026787430047989,non_human_findings,-1,0,506.tiff
2396,973.0,1917.0,0.3984281,0.09024713933467865,non_human_findings,-1,0,506.tiff
2397,5728.0,2289.0,0.41078904,0.090237557888031,non_human_findings,-1,0,506.tiff
2398,5081.0,4970.0,0.43562657,0.09023237973451614,non_human_findings,-1,0,506.tiff
2399,1793.0,859.0,0.4995189,0.0902223289012909,non_human_findings,-1,0,506.tiff
2400,4503.0,3185.0,0.5141056,0.09022078663110733,non_human_findings,-1,0,506.tiff
2401,6491.0,2099.0,0.4374308,0.09021569043397903,non_human_findings,-1,0,506.tiff
2402,6211.0,107.0,0.5157845,0.09021373093128204,non_human_findings,-1,0,506.tiff
2403,984.0,1432.0,0.53661686,0.09021273255348206,non_human_findings,-1,0,506.tiff
2404,3074.0,815.0,0.6214792,0.09021010994911194,non_human_findings,-1,0,506.tiff
2405,5217.0,4944.0,0.49155867,0.09020452946424484,non_human_findings,-1,0,506.tiff
2406,1956.0,93.0,0.5641015,0.0901990681886673,non_human_findings,-1,0,506.tiff
2407,3441.0,2209.0,0.4581471,0.09019725769758224,non_human_findings,-1,0,506.tiff
2408,2523.0,3151.0,0.39190033,0.09019062668085098,non_human_findings,-1,0,506.tiff
2409,1589.0,843.0,0.42172322,0.090190090239048,non_human_findings,-1,0,506.tiff
2410,1767.0,3197.0,0.4856647,0.09017615765333176,non_human_findings,-1,0,506.tiff
2411,4236.0,2794.0,0.45545647,0.09015640616416931,non_human_findings,-1,0,506.tiff
2412,4743.0,2819.0,0.5140777,0.0901380255818367,non_human_findings,-1,0,506.tiff
2413,779.0,1777.0,0.42536968,0.09013359248638153,non_human_findings,-1,0,506.tiff
2414,4882.0,3843.0,0.40171432,0.0901249349117279,non_human_findings,-1,0,506.tiff
2415,3430.0,2570.0,0.40501723,0.09012189507484436,non_human_findings,-1,0,506.tiff
2416,2205.0,1982.0,0.53747517,0.09011008590459824,non_human_findings,-1,0,506.tiff
2417,4861.0,2996.0,0.5365551,0.09009860455989838,non_human_findings,-1,0,506.tiff
2418,5645.0,141.0,0.5145286,0.09008980542421341,non_human_findings,-1,0,506.tiff
2419,3349.0,4319.0,0.4682908,0.09007807821035385,non_human_findings,-1,0,506.tiff
2420,5098.0,44.0,0.45623037,0.09007707983255386,non_human_findings,-1,0,506.tiff
2421,4836.0,4091.0,0.4338332,0.09007284045219421,non_human_findings,-1,0,506.tiff
2422,5265.0,931.0,0.49337706,0.09006541967391968,non_human_findings,-1,0,506.tiff
2423,4867.0,1436.0,0.45022634,0.0900593250989914,non_human_findings,-1,0,506.tiff
2424,1936.0,4424.0,0.47288755,0.09004649519920349,non_human_findings,-1,0,506.tiff
2425,229.0,1637.0,0.52740455,0.09004374593496323,non_human_findings,-1,0,506.tiff
2426,2546.0,3376.0,0.598086,0.09004323929548264,non_human_findings,-1,0,506.tiff
2427,1409.0,2200.0,0.58756036,0.09002716094255447,non_human_findings,-1,0,506.tiff
2428,2302.0,3557.0,0.5088966,0.0900251492857933,non_human_findings,-1,0,506.tiff
2429,1316.0,2110.0,0.44385564,0.09001588076353073,non_human_findings,-1,0,506.tiff
2430,4156.0,4532.0,0.45283124,0.09001506119966507,non_human_findings,-1,0,506.tiff
2431,1773.0,768.0,0.4121578,0.08999945968389511,non_human_findings,-1,0,506.tiff
2432,339.0,1672.0,0.45337334,0.08998415619134903,non_human_findings,-1,0,506.tiff
2433,2098.0,1665.0,0.6064928,0.0899745300412178,non_human_findings,-1,0,506.tiff
2434,1638.0,4705.0,0.5292951,0.08995739370584488,non_human_findings,-1,0,506.tiff
2435,6587.0,2169.0,0.39323792,0.08995650708675385,non_human_findings,-1,0,506.tiff
2436,2177.0,1894.0,0.47021034,0.08993816375732422,non_human_findings,-1,0,506.tiff
2437,4466.0,4431.0,0.5712522,0.08992911130189896,non_human_findings,-1,0,506.tiff
2438,3453.0,963.0,0.49308077,0.0899249017238617,non_human_findings,-1,0,506.tiff
2439,4016.0,2875.0,0.52525085,0.08992133289575577,non_human_findings,-1,0,506.tiff
2440,3884.0,2804.0,0.4093306,0.08991049230098724,non_human_findings,-1,0,506.tiff
2441,2926.0,2716.0,0.3924423,0.08990990370512009,non_human_findings,-1,0,506.tiff
2442,4004.0,42.0,0.48562157,0.08988895267248154,non_human_findings,-1,0,506.tiff
2443,2022.0,4520.0,0.48805478,0.08987926691770554,non_human_findings,-1,0,506.tiff
2444,4555.0,2470.0,0.5134167,0.08987904340028763,non_human_findings,-1,0,506.tiff
2445,4017.0,2015.0,0.4346344,0.0898766815662384,non_human_findings,-1,0,506.tiff
2446,2793.0,3519.0,0.43321797,0.0898592621088028,non_human_findings,-1,0,506.tiff
2447,2147.0,4713.0,0.46533617,0.08984781056642532,non_human_findings,-1,0,506.tiff
2448,519.0,1920.0,0.47387683,0.08984027802944183,non_human_findings,-1,0,506.tiff
2449,3820.0,2694.0,0.42817202,0.0898309051990509,non_human_findings,-1,0,506.tiff
2450,2481.0,3922.0,0.5847063,0.0898304432630539,non_human_findings,-1,0,506.tiff
2451,3849.0,5356.0,0.51261926,0.08981075882911682,non_human_findings,-1,0,506.tiff
2452,2058.0,3602.0,0.5478512,0.08980707079172134,non_human_findings,-1,0,506.tiff
2453,5830.0,4924.0,0.42153722,0.08980162441730499,non_human_findings,-1,0,506.tiff
2454,1940.0,1022.0,0.47109032,0.08979753404855728,non_human_findings,-1,0,506.tiff
2455,4975.0,572.0,0.44766057,0.08979523181915283,non_human_findings,-1,0,506.tiff
2456,3292.0,3455.0,0.3892095,0.08979479968547821,non_human_findings,-1,0,506.tiff
2457,2617.0,3595.0,0.58253574,0.08979073911905289,non_human_findings,-1,0,506.tiff
2458,5526.0,1581.0,0.4176771,0.0897827222943306,non_human_findings,-1,0,506.tiff
2459,1769.0,1483.0,0.50023484,0.0897824764251709,non_human_findings,-1,0,506.tiff
2460,4452.0,2618.0,0.4236975,0.08977773785591125,non_human_findings,-1,0,506.tiff
2461,4224.0,2901.0,0.4263036,0.08975859731435776,non_human_findings,-1,0,506.tiff
2462,4857.0,790.0,0.46211207,0.08975818008184433,non_human_findings,-1,0,506.tiff
2463,3679.0,5049.0,0.39561853,0.0897202417254448,non_human_findings,-1,0,506.tiff
2464,938.0,417.0,0.42137983,0.08970653265714645,non_human_findings,-1,0,506.tiff
2465,1130.0,228.0,0.60010034,0.08970128744840622,non_human_findings,-1,0,506.tiff
2466,2565.0,425.0,0.42029136,0.08969882130622864,non_human_findings,-1,0,506.tiff
2467,5601.0,5139.0,0.44371712,0.08969541639089584,non_human_findings,-1,0,506.tiff
2468,2821.0,4536.0,0.4490944,0.08969135582447052,non_human_findings,-1,0,506.tiff
2469,1957.0,388.0,0.46739033,0.08968695998191833,non_human_findings,-1,0,506.tiff
2470,4573.0,2613.0,0.5236172,0.08966720104217529,non_human_findings,-1,0,506.tiff
2471,4741.0,5337.0,0.4366229,0.08965707570314407,non_human_findings,-1,0,506.tiff
2472,3229.0,3264.0,0.5100373,0.08965663611888885,non_human_findings,-1,0,506.tiff
2473,4399.0,1480.0,0.5925368,0.08964331448078156,non_human_findings,-1,0,506.tiff
2474,2978.0,3076.0,0.41646498,0.08962737768888474,non_human_findings,-1,0,506.tiff
2475,1650.0,3040.0,0.40342376,0.08960163593292236,non_human_findings,-1,0,506.tiff
2476,3833.0,2734.0,0.46679986,0.08959992974996567,non_human_findings,-1,0,506.tiff
2477,3091.0,1522.0,0.41353065,0.0895911306142807,non_human_findings,-1,0,506.tiff
2478,949.0,1778.0,0.4081017,0.08958152681589127,non_human_findings,-1,0,506.tiff
2479,1689.0,142.0,0.48979238,0.08957540988922119,non_human_findings,-1,0,506.tiff
2480,3245.0,2642.0,0.5476746,0.08957472443580627,non_human_findings,-1,0,506.tiff
2481,307.0,1286.0,0.3996219,0.08955003321170807,non_human_findings,-1,0,506.tiff
2482,165.0,2338.0,0.4549501,0.08954361826181412,non_human_findings,-1,0,506.tiff
2483,3638.0,1833.0,0.4255704,0.08953380584716797,non_human_findings,-1,0,506.tiff
2484,4266.0,1241.0,0.45578417,0.0895322784781456,non_human_findings,-1,0,506.tiff
2485,4450.0,2471.0,0.5095366,0.08952616155147552,non_human_findings,-1,0,506.tiff
2486,1937.0,1948.0,0.44196168,0.0894877091050148,non_human_findings,-1,0,506.tiff
2487,234.0,1673.0,0.53337777,0.08948663622140884,non_human_findings,-1,0,506.tiff
2488,5169.0,5007.0,0.46470302,0.08947402983903885,non_human_findings,-1,0,506.tiff
2489,1791.0,4636.0,0.45577723,0.08944957703351974,non_human_findings,-1,0,506.tiff
2490,1914.0,1198.0,0.41445136,0.08944366127252579,non_human_findings,-1,0,506.tiff
2491,5676.0,1928.0,0.5355209,0.08944284915924072,non_human_findings,-1,0,506.tiff
2492,5455.0,3864.0,0.4312739,0.08943471312522888,non_human_findings,-1,0,506.tiff
2493,74.0,844.0,0.533999,0.0894317775964737,non_human_findings,-1,0,506.tiff
