check,label,n,max_abs_diff,passed,n_seeds,n_distinct_ann,pool_size,n_distinct_streams,n_items,caps,min_distance,radius,n_direct,n_filtered,used_radius,expected_radius,mpp,n_cells,n_rois,max_abs_recall_diff,max_abs_ndet_diff
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,10982.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,8716.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,8716.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
min_separation,300.tiff/si2/r5.9,21855.0,,True,,,,,,,23.323807579381203,23.292456692913387,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,19850.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,19850.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,17892.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,17892.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,16108.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,16108.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,14177.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,14177.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,11884.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,11884.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,9167.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,9167.0,"(2000000,)",,,,,,,,,,,
min_separation,300.tiff/si2/r5.0,23027.0,,True,,,,,,,19.79898987322333,19.73937007874016,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,20649.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,20649.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,18456.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,18456.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,16487.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,16487.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,14414.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,14414.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,12009.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,12009.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,9220.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,9220.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/si3/deep_pool,,,True,,,,,26483.0,"(2000000,)",,,,,,,,,,,
min_separation,300.tiff/si3/r7.5,18127.0,,True,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,16812.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,16812.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,15537.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,15537.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,14340.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,14340.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,12999.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,12999.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,11335.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,11335.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,9240.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,9240.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
min_separation,300.tiff/si3/r5.9,21864.0,,True,,,,,,,23.323807579381203,23.292456692913387,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,19649.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,19649.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,17851.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,17851.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,16180.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,16180.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,14317.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,14317.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,12164.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,12164.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,9667.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,9667.0,"(2000000,)",,,,,,,,,,,
min_separation,300.tiff/si3/r5.0,22957.0,,True,,,,,,,19.79898987322333,19.73937007874016,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,20373.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,20373.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,18371.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,18371.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,16560.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,16560.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,14573.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,14573.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,12311.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,12311.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,9733.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,9733.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/si4/deep_pool,,,True,,,,,24991.0,"(2000000,)",,,,,,,,,,,
min_separation,300.tiff/si4/r7.5,18107.0,,True,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,16983.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,16983.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,15674.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,15674.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,14557.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,14557.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,13146.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,13146.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,11368.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,11368.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/tm_score@r7.5,,,True,,,,,9116.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,300.tiff/chromatin_od@r7.5,,,True,,,,,9116.0,"(2000000,)",,,,,,,,,,,
nms_radius,300.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
min_separation,300.tiff/si4/r5.9,22116.0,,True,,,,,,,23.323807579381203,23.292456692913387,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,20087.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,20087.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,18146.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,18146.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,16505.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,16505.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,14555.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,14555.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,12244.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,12244.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.9,,,True,,,,,9527.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.9,,,True,,,,,9527.0,"(2000000,)",,,,,,,,,,,
min_separation,300.tiff/si4/r5.0,23146.0,,True,,,,,,,19.79898987322333,19.73937007874016,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,20787.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,20787.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,18646.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,18646.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,16881.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,16881.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,14806.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,14806.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,12371.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,12371.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/tm_score@r5.0,,,True,,,,,9575.0,"(2000000,)",,,,,,,,,,,
no_cap,300.tiff/chromatin_od@r5.0,,,True,,,,,9575.0,"(2000000,)",,,,,,,,,,,
distinct_seeds,301.tiff,,,True,5.0,5.0,,5.0,,,,,,,,,,,,,
no_cap,301.tiff/si0/deep_pool,,,True,,,,,31629.0,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si0/r7.5,17650.0,,True,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
shortcut,301.tiff/si0/r7.5/z1.0,,,True,,,,,,,,,16280.0,16280.0,,,,,,,
shortcut,301.tiff/si0/r7.5/z3.0,,,True,,,,,,,,,3479.0,3479.0,,,,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,17184.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,17184.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,16280.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,16280.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,14410.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,14410.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,11051.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,11051.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,6867.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,6867.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,3479.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,3479.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
min_separation,301.tiff/si0/r5.9,23238.0,,True,,,,,,,23.323807579381203,23.292456692913387,,,,,,,,,
shortcut,301.tiff/si0/r5.9/z1.0,,,True,,,,,,,,,20451.0,20451.0,,,,,,,
shortcut,301.tiff/si0/r5.9/z3.0,,,True,,,,,,,,,3604.0,3604.0,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,22259.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,22259.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,20451.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,20451.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,17222.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,17222.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,12424.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,12424.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,7376.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,7376.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,3604.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,3604.0,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si0/r5.0,25450.0,,True,,,,,,,19.79898987322333,19.73937007874016,,,,,,,,,
shortcut,301.tiff/si0/r5.0/z1.0,,,True,,,,,,,,,21871.0,21871.0,,,,,,,
shortcut,301.tiff/si0/r5.0/z3.0,,,True,,,,,,,,,3632.0,3632.0,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,24163.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,24163.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,21871.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,21871.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,18027.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,18027.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,12743.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,12743.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,7470.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,7470.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,3632.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,3632.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/si1/deep_pool,,,True,,,,,44438.0,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si1/r7.5,18529.0,,True,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,18350.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,18350.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,17635.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,17635.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,15935.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,15935.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,12683.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,12683.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,8533.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,8533.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@r7.5,,,True,,,,,4812.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@r7.5,,,True,,,,,4812.0,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
min_separation,301.tiff/si1/r5.9,27272.0,,True,,,,,,,23.323807579381203,23.292456692913387,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,26818.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,26818.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,25284.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,25284.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,21819.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,21819.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,16228.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,16228.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,10133.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,10133.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.9,,,True,,,,,5353.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.9,,,True,,,,,5353.0,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si1/r5.0,32226.0,,True,,,,,,,19.79898987322333,19.73937007874016,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,31452.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,31452.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,29010.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,29010.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,24155.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,24155.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,17286.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,17286.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/tm_score@r5.0,,,True,,,,,10503.0,"(2000000,)",,,,,,,,,,,
no_cap,301.tiff/chromatin_od@r5.0,,,True,,,,,10503.0,"(2000000,)",,,,,,,,,,,
